### card_base_data
1,32,0,7,3,0,1,0,0,0,60,1,2,0,0,0,0,0,0,0,0,0,1,1
2,5,0,7,2,1,3,0,386,275,56,2,1,134,0,0,0,50,0,0,0,0,3,3
3,20,0,-1,3,0,1,468,0,40,72,1,5,0,0,0,0,0,0,0,0,0,1,1
4,12,0,-1,3,1,3,0,0,0,30,1,1077,0,0,0,0,0,0,0,0,0,2,3
5,16,0,-1,3,0,2,1077,0,0,50,0,3,0,0,0,0,50,861,0,0,0,2,2
6,47,0,7,2,0,1,0,0,280,8,2,146,264,0,0,0,0,0,0,0,0,2,2
7,16,0,10,3,0,2,5000,0,0,50,2,186,0,0,0,0,50,465,466,467,0,4,2
8,41,0,10,3,4,1,5000,0,0,18,0,136,0,0,0,0,182,180,356,465,466,0,1
9,47,0,-1,1,0,2,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,2,2
10,12,0,-1,5,0,1,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,2,2
11,34,0,9,4,9,2,5003,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,1
12,2,0,12,4,0,3,0,0,924,62,0,0,0,0,0,0,41,0,0,0,0,1,3
13,24,0,12,4,0,1,0,0,0,62,0,0,0,0,0,0,187,0,0,0,0,3,1
14,8,0,-1,3,7,2,0,0,413,41,0,114,0,0,0,0,50,77,455,0,0,2,2
15,47,0,14,5,0,1,0,0,0,15,2,0,0,0,0,0,200,0,0,0,0,1,3
16,10,0,11,4,2,3,0,0,0,15,2,146,0,0,0,0,259,0,0,0,0,3,3
17,47,0,8,2,0,2,0,0,0,15,1,125,38,27,0,0,0,0,0,0,0,1,2
18,35,1,-1,2,0,0,727,0,0,80,1,0,0,0,0,0,389,725,0,0,0,2,1
19,40,0,6,2,0,1,852,0,0,86,1,0,0,0,0,0,0,0,0,0,0,1,1
20,47,0,7,2,0,1,0,0,0,0,1,260,0,0,0,0,1130,0,0,0,0,3,1
21,47,0,7,2,0,1,20,0,826,98,1,141,0,0,0,0,0,0,0,0,0,0,1
22,47,0,6,2,0,2,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,4,2
23,17,0,-1,3,3,0,0,0,0,55,2,0,0,0,0,0,146,190,0,0,0,0,1
24,4,0,7,3,0,1,1088,0,376,20,2,146,149,42,0,0,141,364,1035,0,0,3,3
25,19,1,-1,3,5,0,0,0,151,12,0,0,0,0,0,0,0,0,0,0,0,2,4
26,37,0,-1,3,0,2,0,0,0,36,2,0,0,0,0,0,0,0,0,0,0,1,1
27,19,0,8,2,0,1,5018,0,0,2,1,17,38,0,0,0,0,0,0,0,0,0,1
28,37,1,6,2,6,0,175,0,98,87,0,0,0,0,0,0,0,0,0,0,0,4,2
29,45,0,-1,2,0,3,30,390,0,78,0,136,0,0,0,0,141,0,0,0,0,4,2
30,34,0,-1,2,0,1,429,283,0,48,0,117,240,0,0,0,198,1122,0,0,0,2,2
31,25,0,-1,5,0,1,0,0,0,15,0,84,147,0,0,0,0,0,0,0,0,0,1
32,7,0,5,2,0,2,292,222,0,15,1,149,0,0,0,0,33,0,0,0,0,2,2
33,47,0,5,1,0,0,169,0,0,80,1,0,0,0,0,0,32,0,0,0,0,2,2
34,10,0,5,2,0,1,372,836,0,15,1,8,217,0,0,0,123,0,0,0,0,3,1
35,1,0,-1,4,0,1,0,0,297,15,0,0,0,0,0,0,0,0,0,0,0,2,3
36,30,0,-1,4,0,0,35,297,0,12,2,0,0,0,0,0,0,0,0,0,0,1,1
37,47,0,5,2,1,3,0,0,0,16,1,998,0,0,0,0,0,0,0,0,0,2,3
38,47,0,8,2,0,2,0,0,0,30,1,17,27,0,0,0,0,0,0,0,0,1,2
39,15,1,3,2,6,0,123,0,168,72,0,0,0,0,0,0,0,0,0,0,0,2,4
40,28,1,-1,2,6,1,261,451,3,86,0,0,0,0,0,0,146,0,0,0,0,4,4
41,16,0,-1,4,0,1,0,0,0,20,2,0,0,0,0,0,12,111,0,0,0,4,2
42,44,0,-1,3,0,2,0,0,0,16,0,24,100,0,0,0,85,0,0,0,0,2,2
43,27,0,15,5,0,1,993,0,308,84,2,231,263,440,0,0,0,0,0,0,0,1,3
44,29,1,-1,3,6,2,3,40,143,95,0,0,0,0,0,0,59,0,0,0,0,2,4
45,47,1,5,2,6,2,791,0,149,15,0,68,0,0,0,0,0,0,0,0,0,3,4
46,45,0,7,2,7,3,261,0,0,0,1,114,0,0,0,0,0,0,0,0,0,4,4
47,47,0,7,2,0,0,50,0,0,25,0,0,0,0,0,0,48,190,0,0,0,1,2
48,47,0,7,2,0,1,50,0,0,85,0,0,0,0,0,0,47,0,0,0,0,1,1
